"","ID","Pub","CRN","informative","biased","credible","false","trustworthy","pol_leaning","familiar_Fox","familiar_Atlantic","familiar_CNN","familiar_SacBee","truthful_Fox","truthful_Atlantic","truthful_CNN","truthful_SacBee","trust_Fox","trust_Atlantic","trust_CNN","trust_SacBee","Pub_familiar","fam_rate","pol_rate","CRN_vs_NoCRN","Mixed_vs_Pol","treatment","pol_knowledge"
"13629",3413,"SacBee","c1",5,3,5,2,5,"Independent","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","Somewhat","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13630",3414,"CNN","c1",3,1,3,1,3,"Independent","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13631",3414,"FoxNews","c1",3,3,3,3,3,"Independent","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13632",3414,"Atlantic","c2",1,4,1,5,1,"Independent","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","Medium","Liberal",0.333333333333333,0.5,1,"high"
"13633",3414,"SacBee","c3",3,3,3,3,3,"Independent","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","Not at all","Not at all","Not at all","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"13634",3415,"CNN","c1",4,2,4,1,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Barely","Barely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13635",3415,"FoxNews","c3",4,2,4,2,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Barely","Barely","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"13636",3415,"Atlantic","c1",2,2,4,3,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Barely","Barely","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13637",3415,"SacBee","c2",4,2,4,2,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Barely","Barely","","No","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"13638",3416,"CNN","c1",3,3,3,3,3,"Republican","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13639",3416,"FoxNews","c3",3,3,3,3,3,"Republican","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"13640",3416,"Atlantic","c2",4,3,4,3,4,"Republican","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","Yes","Medium","Liberal",0.333333333333333,0.5,1,"low"
"13641",3416,"SacBee","c1",3,3,3,3,3,"Republican","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Don't know","","","","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"13642",3417,"CNN","c3",3,2,3,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"13643",3417,"FoxNews","c1",4,3,3,3,2,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13644",3417,"Atlantic","c2",4,2,3,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","Yes","Medium","Liberal",0.333333333333333,0.5,1,"high"
"13645",3417,"SacBee","c1",4,2,3,3,3,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Somewhat","A lot","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13646",3418,"CNN","c1",3,3,3,3,3,"Democrat","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Barely","","","","No","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13647",3418,"FoxNews","c1",3,3,3,3,3,"Democrat","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Barely","","","","No","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13648",3418,"Atlantic","c2",3,3,3,3,3,"Democrat","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Barely","","","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"13649",3418,"SacBee","c3",4,3,3,4,3,"Democrat","No","No","No","No","Don't know","Don't know","Don't know","Don't know","Barely","","","","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13650",3419,"CNN","c3",4,3,5,2,4,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"13651",3419,"FoxNews","c1",3,3,4,3,4,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13652",3419,"Atlantic","c1",3,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13653",3419,"SacBee","c2",4,3,4,3,4,"Democrat","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"13654",3420,"CNN","c1",5,1,3,1,3,"Democrat","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Barely","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13655",3420,"FoxNews","c3",4,4,3,2,3,"Democrat","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Barely","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"13656",3420,"Atlantic","c2",2,4,2,3,2,"Democrat","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Barely","","No","Medium","Liberal",0.333333333333333,0.5,1,"high"
"13657",3420,"SacBee","c1",5,4,2,3,2,"Democrat","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Barely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13658",3421,"CNN","c2",4,4,4,3,3,"Independent","No","No","Yes","No","No","No","No","No","Not at all","Not at all","Not at all","Not at all","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"13659",3421,"FoxNews","c1",4,3,3,3,3,"Independent","No","No","Yes","No","No","No","No","No","Not at all","Not at all","Not at all","Not at all","No","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13660",3421,"Atlantic","c3",4,4,4,3,4,"Independent","No","No","Yes","No","No","No","No","No","Not at all","Not at all","Not at all","Not at all","No","Medium","Liberal",0.333333333333333,0,1,"low"
"13661",3421,"SacBee","c1",3,2,3,2,2,"Independent","No","No","Yes","No","No","No","No","No","Not at all","Not at all","Not at all","Not at all","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"13662",3422,"CNN","c1",5,1,5,1,5,"Republican","Yes","Yes","Yes","Yes","Yes","No","No","No","A lot","Somewhat","Not at all","Not at all","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13663",3422,"FoxNews","c1",4,4,3,2,3,"Republican","Yes","Yes","Yes","Yes","Yes","No","No","No","A lot","Somewhat","Not at all","Not at all","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13664",3422,"Atlantic","c3",3,3,2,4,2,"Republican","Yes","Yes","Yes","Yes","Yes","No","No","No","A lot","Somewhat","Not at all","Not at all","Yes","Medium","Liberal",0.333333333333333,0,1,"high"
"13665",3422,"SacBee","c2",4,3,4,3,4,"Republican","Yes","Yes","Yes","Yes","Yes","No","No","No","A lot","Somewhat","Not at all","Not at all","Yes","Low","Neutral/Local",0.333333333333333,0.5,1,"high"
"13666",3423,"CNN","c1",4,3,5,1,5,"Independent","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Barely","Somewhat","A lot","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13667",3423,"FoxNews","c2",5,3,5,1,5,"Independent","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Barely","Somewhat","A lot","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"13668",3423,"Atlantic","c1",5,4,5,1,5,"Independent","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Barely","Somewhat","A lot","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13669",3423,"SacBee","c3",5,4,4,2,4,"Independent","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Barely","Somewhat","A lot","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"13670",3424,"CNN","c2",5,1,5,1,5,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Entirely","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"13671",3424,"FoxNews","c3",5,3,4,1,4,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Entirely","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"13672",3424,"Atlantic","c1",5,2,4,2,5,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Entirely","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13673",3424,"SacBee","c1",5,3,4,2,4,"Independent","Yes","Yes","Yes","Yes","No","Yes","Yes","Don't know","Not at all","A lot","Entirely","","Yes","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13674",3425,"CNN","c2",5,3,4,1,5,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Somewhat","Entirely","","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"13675",3425,"FoxNews","c3",5,3,4,2,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Somewhat","Entirely","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"13676",3425,"Atlantic","c1",4,1,5,1,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Somewhat","Entirely","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"13677",3425,"SacBee","c1",1,5,1,5,1,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","Somewhat","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"13678",3426,"CNN","c1",5,4,3,1,4,"Democrat","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Barely","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13679",3426,"FoxNews","c2",3,3,3,3,3,"Democrat","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Barely","Somewhat","Somewhat","No","High","Conservative",0.333333333333333,0.5,1,"low"
"13680",3426,"Atlantic","c1",4,3,4,3,2,"Democrat","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Barely","Somewhat","Somewhat","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"13681",3426,"SacBee","c3",5,4,4,1,5,"Democrat","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Barely","Barely","Somewhat","Somewhat","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13682",3427,"CNN","c2",4,2,4,2,4,"Republican","Yes","Yes","Yes","No","No","No","No","Don't know","Barely","","Somewhat","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"13683",3427,"FoxNews","c3",4,4,4,2,3,"Republican","Yes","Yes","Yes","No","No","No","No","Don't know","Barely","","Somewhat","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"13684",3427,"Atlantic","c1",4,2,4,2,3,"Republican","Yes","Yes","Yes","No","No","No","No","Don't know","Barely","","Somewhat","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13685",3427,"SacBee","c1",4,2,3,3,3,"Republican","Yes","Yes","Yes","No","No","No","No","Don't know","Barely","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13686",3428,"CNN","c3",5,1,5,1,5,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Not at all","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"13687",3428,"FoxNews","c2",2,5,2,2,3,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Not at all","","Yes","High","Conservative",0.333333333333333,0.5,1,"high"
"13688",3428,"Atlantic","c1",5,2,5,3,5,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Not at all","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13689",3428,"SacBee","c1",4,5,4,2,4,"Republican","Yes","No","Yes","No","No","Don't know","No","Don't know","Barely","","Not at all","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13690",3429,"CNN","c2",5,1,5,1,5,"Democrat","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","A lot","A lot","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"13691",3429,"FoxNews","c1",5,5,3,2,3,"Democrat","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","A lot","A lot","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13692",3429,"Atlantic","c1",5,3,1,5,1,"Democrat","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","A lot","A lot","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13693",3429,"SacBee","c3",5,3,2,4,2,"Democrat","Yes","Yes","Yes","No","No","Don't know","No","Don't know","Not at all","A lot","A lot","","No","Low","Neutral/Local",0.333333333333333,0,1,"high"
"13694",3430,"CNN","c1",5,1,5,1,5,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13695",3430,"FoxNews","c3",2,5,3,5,1,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","","Somewhat","","Yes","High","Conservative",0.333333333333333,0,1,"low"
"13696",3430,"Atlantic","c2",4,3,1,5,1,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","","Somewhat","","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"13697",3430,"SacBee","c1",4,3,4,3,4,"Democrat","Yes","No","Yes","No","Don't know","Don't know","Don't know","Don't know","Not at all","","Somewhat","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"13698",3431,"CNN","c1",4,2,3,2,4,"Other Party","Yes","No","Yes","No","No","Don't know","Yes","Don't know","A lot","Not at all","Entirely","Not at all","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13699",3431,"FoxNews","c1",4,5,1,1,5,"Other Party","Yes","No","Yes","No","No","Don't know","Yes","Don't know","A lot","Not at all","Entirely","Not at all","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13700",3431,"Atlantic","c2",4,2,2,4,2,"Other Party","Yes","No","Yes","No","No","Don't know","Yes","Don't know","A lot","Not at all","Entirely","Not at all","No","Medium","Liberal",0.333333333333333,0.5,1,"low"
"13701",3431,"SacBee","c3",4,2,4,4,2,"Other Party","Yes","No","Yes","No","No","Don't know","Yes","Don't know","A lot","Not at all","Entirely","Not at all","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13702",3432,"CNN","c2",4,5,5,1,5,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Entirely","Entirely","","Yes","High","Liberal",0.333333333333333,0.5,1,"high"
"13703",3432,"FoxNews","c3",5,3,4,1,4,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Entirely","Entirely","","Yes","High","Conservative",0.333333333333333,0,1,"high"
"13704",3432,"Atlantic","c1",5,1,5,1,5,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Entirely","Entirely","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"high"
"13705",3432,"SacBee","c1",4,3,1,5,1,"Democrat","Yes","Yes","Yes","No","No","Yes","Yes","Don't know","Not at all","Entirely","Entirely","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13706",3433,"CNN","c3",4,5,2,3,2,"Republican","Yes","No","Yes","No","Yes","Don't know","No","No","A lot","","Not at all","","Yes","High","Liberal",0.333333333333333,0,1,"high"
"13707",3433,"FoxNews","c1",1,5,1,5,1,"Republican","Yes","No","Yes","No","Yes","Don't know","No","No","A lot","","Not at all","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"high"
"13708",3433,"Atlantic","c2",4,4,4,3,3,"Republican","Yes","No","Yes","No","Yes","Don't know","No","No","A lot","","Not at all","","No","Medium","Liberal",0.333333333333333,0.5,1,"high"
"13709",3433,"SacBee","c1",4,5,4,3,2,"Republican","Yes","No","Yes","No","Yes","Don't know","No","No","A lot","","Not at all","","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"high"
"13710",3434,"CNN","c2",4,5,2,3,1,"Democrat","No","Yes","Yes","No","Yes","No","No","No","A lot","A lot","Entirely","A lot","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"13711",3434,"FoxNews","c1",4,4,5,5,5,"Democrat","No","Yes","Yes","No","Yes","No","No","No","A lot","A lot","Entirely","A lot","No","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13712",3434,"Atlantic","c3",5,5,5,5,5,"Democrat","No","Yes","Yes","No","Yes","No","No","No","A lot","A lot","Entirely","A lot","Yes","Medium","Liberal",0.333333333333333,0,1,"low"
"13713",3434,"SacBee","c1",5,3,4,4,5,"Democrat","No","Yes","Yes","No","Yes","No","No","No","A lot","A lot","Entirely","A lot","No","Low","Neutral/Local",-0.666666666666667,-0.5,0,"low"
"13714",3435,"CNN","c2",4,3,4,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","","","","","Yes","High","Liberal",0.333333333333333,0.5,1,"low"
"13715",3435,"FoxNews","c1",4,3,3,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","","","","","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13716",3435,"Atlantic","c1",4,4,4,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","","","","","Yes","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"13717",3435,"SacBee","c3",5,3,4,3,3,"Democrat","Yes","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","","","","","Yes","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13718",3436,"CNN","c1",3,3,3,3,3,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","","","","","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13719",3436,"FoxNews","c2",3,3,3,3,3,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","","","","","Yes","High","Conservative",0.333333333333333,0.5,1,"low"
"13720",3436,"Atlantic","c1",3,3,3,3,3,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","","","","","No","Medium","Liberal",-0.666666666666667,-0.5,0,"low"
"13721",3436,"SacBee","c3",3,3,3,3,3,"Democrat","Yes","No","Yes","No","Yes","Don't know","Yes","Don't know","","","","","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13722",3437,"CNN","c1",2,3,4,3,4,"Democrat","Yes","Yes","Yes","No","No","Yes","No","No","Somewhat","Entirely","Not at all","Barely","Yes","High","Liberal",-0.666666666666667,-0.5,0,"low"
"13723",3437,"FoxNews","c1",4,2,3,5,3,"Democrat","Yes","Yes","Yes","No","No","Yes","No","No","Somewhat","Entirely","Not at all","Barely","Yes","High","Conservative",-0.666666666666667,-0.5,0,"low"
"13724",3437,"Atlantic","c2",5,4,3,4,2,"Democrat","Yes","Yes","Yes","No","No","Yes","No","No","Somewhat","Entirely","Not at all","Barely","Yes","Medium","Liberal",0.333333333333333,0.5,1,"low"
"13725",3437,"SacBee","c3",5,4,2,4,3,"Democrat","Yes","Yes","Yes","No","No","Yes","No","No","Somewhat","Entirely","Not at all","Barely","No","Low","Neutral/Local",0.333333333333333,0,1,"low"
"13726",3438,"CNN","c1",4,3,3,3,3,"Republican","Yes","No","Yes","No","No","No","No","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Liberal",-0.666666666666667,-0.5,0,"high"
"13727",3438,"FoxNews","c3",3,4,2,3,3,"Republican","Yes","No","Yes","No","No","No","No","Don't know","Somewhat","Somewhat","Somewhat","Somewhat","Yes","High","Conservative",0.333333333333333,0,1,"high"
